taxonomic_id,level,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma,megaclass
101489,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Corophiini,Corophium,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101537,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Gammaridae,NA,NA,Gammarus,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101554,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Iphimediidae,NA,NA,Iphimedia,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Iphimedioidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101558,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Photidae,NA,NA,Gammaropsis,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101563,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Photidae,NA,NA,Photis,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101571,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ischyroceridae,Ischyrocerinae,Ischyrocerini,Jassa,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101580,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Leucothoidae,NA,NA,Leucothoe,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Leucothoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101614,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Uristidae,NA,NA,Ichnopus,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Lysianassoidea,Lysianassidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101671,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Elasmopus,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101770,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Stenothoidae,Stenothoinae,NA,Stenothoe,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101830,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella equilibra,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
101846,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella penantis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102000,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Ampithoe,Ampithoe ramondi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102005,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Ampithoe,Ampithoe valida,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102033,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Lembos,Lembos websteri,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102040,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Haplocheirini,Leptocheirus,Leptocheirus pilosus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102048,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Microdeutopus,Microdeutopus gryllotalpa,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102101,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Corophiini,Corophium,Corophium volutator,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102276,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Gammaridae,NA,NA,Gammarus,Gammarus duebeni,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102296,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Gammaridae,NA,NA,Gammarus,Gammarus tigrinus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102385,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Photidae,NA,NA,Photis,Photis pollex,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102401,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ischyroceridae,Ischyrocerinae,Ericthonini,Ericthonius,Ericthonius brasiliensis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102409,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ischyroceridae,Ischyrocerinae,Ericthonini,Ericthonius,Ericthonius rubricornis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
102805,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Elasmopus,Elasmopus rapax,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
103936,Species,Animalia,NA,NA,NA,Ascidiacea,NA,Stolidobranchia,Styelidae,NA,NA,Styela,Styela plicata,NA,NA,Chordata,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105846,species,Animalia,NA,NA,NA,Elasmobranchii,Neoselachii,Orectolobiformes,Ginglymostomatidae,NA,NA,Ginglymostoma,Ginglymostoma cirratum,NA,Galeomorphi,Chordata,Vertebrata,NA,Selachii,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA
106122,Genus,Animalia,NA,NA,NA,Thecostraca,Cirripedia,Balanomorpha,Balanidae,Balaninae,NA,Balanus,NA,NA,Thoracicalcarea,Arthropoda,Crustacea,Multicrustacea,Thoracica,NA,NA,Balanoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106673,Infraorder,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,NA,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106674,Infraorder,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,NA,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106687,Superfamily,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,NA,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106734,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Porcellanidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Galatheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106736,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Diogenidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106763,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Portunidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
106765,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
106777,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106822,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Penaeidae,NA,NA,Penaeus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Dendrobranchiata,NA,Penaeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106844,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Diogenidae,NA,NA,Paguristes,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106906,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Pisinae,NA,Libinia,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
106921,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Portunidae,Portuninae,NA,Callinectes,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
106978,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Alpheidae,NA,NA,Alpheus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106987,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106992,genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Lysmatidae,NA,NA,Lysmata,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106995,genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Thoridae,NA,NA,Thor,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107032,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Palaemon,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107035,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Periclimenes,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107044,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Pandalidae,NA,NA,Pandalus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Pandaloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107060,genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palinuridae,NA,NA,Panulirus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Achelata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107335,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Pisinae,NA,Libinia,Libinia dubia,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
107379,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Portunidae,Portuninae,NA,Callinectes,Callinectes sapidus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
107381,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Carcinidae,Carcininae,NA,Carcinus,Carcinus maenas,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
107412,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Dyspanopeus,Dyspanopeus sayi,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
107414,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Rhithropanopeus,Rhithropanopeus harrisii,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
107457,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Grapsidae,NA,NA,Pachygrapsus,Pachygrapsus transversus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
107458,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Percnidae,NA,NA,Percnon,Percnon gibbesi,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
107519,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Latreutes,Latreutes fucorum,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107534,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Thoridae,NA,NA,Thor,Thor amboinensis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110342,Order,Animalia,NA,NA,NA,Polychaeta,Echiura,Echiuroidea,NA,NA,NA,NA,NA,NA,NA,Annelida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110416,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Cumacea,Nannastacidae,NA,NA,Cumella,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111158,Species,Animalia,NA,NA,NA,Gymnolaemata,NA,Cheilostomatida,Bugulidae,NA,NA,Bugula,Bugula neritina,NA,NA,Bryozoa,NA,NA,NA,Flustrina,NA,Buguloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111673,Species,Animalia,NA,NA,NA,Gymnolaemata,NA,Ctenostomatida,Victorellidae,NA,NA,Victorella,Victorella pavida,NA,NA,Bryozoa,NA,NA,NA,Victorellina,NA,Victorelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112080,Genus,Chromista,Harosa,NA,NA,Globothalamea,Rotaliana,Rotaliida,Amphisteginidae,NA,NA,Amphistegina,NA,Rhizaria,NA,Foraminifera,NA,NA,NA,NA,NA,Asterigerinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112119,Genus,Chromista,Harosa,NA,NA,Globothalamea,Rotaliana,Rotaliida,Calcarinidae,NA,NA,Calcarina,NA,Rhizaria,NA,Foraminifera,NA,NA,NA,NA,NA,Calcarinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112822,Species,Chromista,Harosa,NA,NA,Tubothalamea,NA,Miliolida,Soritidae,Soritinae,NA,Amphisorus,Amphisorus hemprichii,Rhizaria,NA,Foraminifera,NA,NA,NA,Miliolina,NA,Soritoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112823,Species,Chromista,Harosa,NA,NA,Tubothalamea,NA,Miliolida,Soritidae,Soritinae,NA,Sorites,Sorites orbiculus,Rhizaria,NA,Foraminifera,NA,NA,NA,Miliolina,NA,Soritoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113625,Species,Chromista,Harosa,NA,NA,Globothalamea,Rotaliana,Rotaliida,Calcarinidae,Pararotaliinae,NA,Neorotalia,Neorotalia calcar,Rhizaria,NA,Foraminifera,NA,NA,NA,NA,NA,Calcarinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115430,Genus,Animalia,NA,NA,NA,Copepoda,NA,Harpacticoida,Peltidiidae,Peltidiinae,NA,Peltidium,NA,NA,Podoplea,Arthropoda,Crustacea,Multicrustacea,Neocopepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117034,Genus,Animalia,NA,NA,NA,Hydrozoa,Hydroidolina,Leptothecata,Campanulariidae,NA,NA,Obelia,NA,NA,NA,Cnidaria,Medusozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118100,Family,Animalia,NA,NA,NA,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,NA,Arthropoda,Crustacea,Allotriocarida,Pterygota,Nematocera,Culicomorpha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118244,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Anthuridae,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Cymothoida,NA,Anthuroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118283,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118362,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Janiridae,NA,NA,Carpias,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Asellota,NA,Janiroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118437,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Gnathiidae,NA,NA,Gnathia,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Cymothoida,NA,Cymothooidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118454,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,Idotea,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118715,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Janiridae,NA,NA,Jaera,Jaera albifrons,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Asellota,NA,Janiroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119039,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,Idotea,Idotea balthica,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119042,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,Idotea,Idotea chelipes,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119044,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,Idotea,Idotea granulosa,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119822,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Mysida,Mysidae,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120177,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Mysida,Mysidae,Mysinae,Paramysini,Praunus,Praunus flexuosus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123084,Class,Animalia,NA,NA,NA,Ophiuroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinodermata,Asterozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123182,Family,Animalia,NA,NA,NA,Holothuroidea,Paractinopoda,Apodida,Synaptidae,NA,NA,NA,NA,NA,NA,Echinodermata,Echinozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123456,Genus,Animalia,NA,NA,NA,Holothuroidea,Actinopoda,Holothuriida,Holothuriidae,NA,NA,Holothuria,NA,NA,NA,Echinodermata,Echinozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123547,Genus,Animalia,NA,NA,NA,Ophiuroidea,Myophiuroida,Ophiacanthida,Ophiodermatidae,NA,NA,Ophioderma,NA,NA,Ophintegrida,Echinodermata,Asterozoa,NA,Metophiurida,Ophiodermatina,NA,Ophiodermatoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123776,Species,Animalia,NA,NA,NA,Asteroidea,Ambuloasteroidea,Forcipulatida,Asteriidae,NA,NA,Asterias,Asterias rubens,NA,Forcipulatacea,Echinodermata,Asterozoa,NA,Neoasteroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124332,species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Diadematoida,Diadematidae,NA,NA,Diadema,Diadema antillarum,NA,Diadematacea,Echinodermata,Echinozoa,NA,Aulodonta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124833,Species,Animalia,NA,NA,NA,Ophiuroidea,Myophiuroida,Amphilepidida,Ophionereididae,NA,NA,Ophionereis,Ophionereis reticulata,NA,Ophintegrida,Echinodermata,Asterozoa,NA,Metophiurida,Ophionereidina,NA,Ophionereidoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125064,Species,Animalia,NA,NA,NA,Ophiuroidea,Myophiuroida,Amphilepidida,Amphiuridae,NA,NA,Amphipholis,Amphipholis squamata,NA,Ophintegrida,Echinodermata,Asterozoa,NA,Metophiurida,Gnathophiurina,NA,Amphiuroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125122,Species,Animalia,NA,NA,NA,Ophiuroidea,Myophiuroida,Amphilepidida,Ophiactidae,NA,NA,Ophiactis,Ophiactis savignyi,NA,Ophintegrida,Echinodermata,Asterozoa,NA,Metophiurida,Gnathophiurina,NA,Ophiactoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125275,family,Animalia,NA,NA,NA,Octocorallia,NA,Malacalcyonacea,Gorgoniidae,NA,NA,NA,NA,NA,NA,Cnidaria,Anthozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125464,family,Animalia,NA,NA,NA,Teleostei,NA,Clupeiformes,Clupeidae,NA,NA,NA,NA,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
125519,family,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Blenniidae,NA,NA,NA,NA,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
125537,Family,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,NA,NA,NA,NA,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
