scientific_id,name,rank,id,parent_id
urn:lsid:marinespecies.org:taxname:16352,Filifera,Suborder,16352,urn:lsid:marinespecies.org:taxname:13551
urn:lsid:marinespecies.org:taxname:18815,Dasycladales,Order,18815,urn:lsid:marinespecies.org:taxname:146216
urn:lsid:marinespecies.org:taxname:19494,Hydroidolina,Subclass,19494,urn:lsid:marinespecies.org:taxname:1337
urn:lsid:marinespecies.org:taxname:22388,Thecostraca,Class,22388,urn:lsid:marinespecies.org:taxname:845959
urn:lsid:marinespecies.org:taxname:22496,Nereididae,Family,22496,urn:lsid:marinespecies.org:taxname:928
urn:lsid:marinespecies.org:taxname:22610,Oenonidae,Family,22610,urn:lsid:marinespecies.org:taxname:895
urn:lsid:marinespecies.org:taxname:22629,Solemyida,Order,22629,urn:lsid:marinespecies.org:taxname:106
urn:lsid:marinespecies.org:taxname:22630,Solemyoidea,Superfamily,22630,urn:lsid:marinespecies.org:taxname:22629
urn:lsid:marinespecies.org:taxname:22632,Solemyidae,Family,22632,urn:lsid:marinespecies.org:taxname:22630
urn:lsid:marinespecies.org:taxname:22805,Stylasteridae,Family,22805,urn:lsid:marinespecies.org:taxname:16352
urn:lsid:marinespecies.org:taxname:22981,Aglajidae,Family,22981,urn:lsid:marinespecies.org:taxname:196322
urn:lsid:marinespecies.org:taxname:22989,Architectonicidae,Family,22989,urn:lsid:marinespecies.org:taxname:23071
urn:lsid:marinespecies.org:taxname:22995,Bursidae,Family,22995,urn:lsid:marinespecies.org:taxname:14777
urn:lsid:marinespecies.org:taxname:22999,Cassidae,Family,22999,urn:lsid:marinespecies.org:taxname:14777
urn:lsid:marinespecies.org:taxname:23001,Chamidae,Family,23001,urn:lsid:marinespecies.org:taxname:23015
urn:lsid:marinespecies.org:taxname:23003,Chromodorididae,Family,23003,urn:lsid:marinespecies.org:taxname:1370609
urn:lsid:marinespecies.org:taxname:23009,Columbellidae,Family,23009,urn:lsid:marinespecies.org:taxname:382214
urn:lsid:marinespecies.org:taxname:23014,Crassatelloidea,Superfamily,23014,urn:lsid:marinespecies.org:taxname:382256
urn:lsid:marinespecies.org:taxname:23015,Chamoidea,Superfamily,23015,urn:lsid:marinespecies.org:taxname:217
urn:lsid:marinespecies.org:taxname:23022,Cypraeidae,Family,23022,urn:lsid:marinespecies.org:taxname:14774
urn:lsid:marinespecies.org:taxname:23023,Cystiscidae,Family,23023,urn:lsid:marinespecies.org:taxname:1055738
urn:lsid:marinespecies.org:taxname:23025,Marginellidae,Family,23025,urn:lsid:marinespecies.org:taxname:1055738
urn:lsid:marinespecies.org:taxname:23038,Fasciolariidae,Family,23038,urn:lsid:marinespecies.org:taxname:382214
urn:lsid:marinespecies.org:taxname:23052,Haminoeidae,Family,23052,urn:lsid:marinespecies.org:taxname:411892
urn:lsid:marinespecies.org:taxname:23060,Isognomonidae,Family,23060,urn:lsid:marinespecies.org:taxname:489069
urn:lsid:marinespecies.org:taxname:23065,Litiopidae,Family,23065,urn:lsid:marinespecies.org:taxname:14769
urn:lsid:marinespecies.org:taxname:23071,Architectonicoidea,Superfamily,23071,urn:lsid:marinespecies.org:taxname:1054700
urn:lsid:marinespecies.org:taxname:23075,Nacellidae,Family,23075,urn:lsid:marinespecies.org:taxname:391062
urn:lsid:marinespecies.org:taxname:23082,Olividae,Family,23082,urn:lsid:marinespecies.org:taxname:411805
urn:lsid:marinespecies.org:taxname:23097,Planaxidae,Family,23097,urn:lsid:marinespecies.org:taxname:14769
urn:lsid:marinespecies.org:taxname:23100,Potamididae,Family,23100,urn:lsid:marinespecies.org:taxname:14769
urn:lsid:marinespecies.org:taxname:23114,Scaliolidae,Family,23114,urn:lsid:marinespecies.org:taxname:14769
urn:lsid:marinespecies.org:taxname:23123,Strombidae,Family,23123,urn:lsid:marinespecies.org:taxname:14770
urn:lsid:marinespecies.org:taxname:23139,Vermetidae,Family,23139,urn:lsid:marinespecies.org:taxname:387340
urn:lsid:marinespecies.org:taxname:23141,Volutidae,Family,23141,urn:lsid:marinespecies.org:taxname:1055738
urn:lsid:marinespecies.org:taxname:100653,Actiniidae,Family,100653,urn:lsid:marinespecies.org:taxname:853973
urn:lsid:marinespecies.org:taxname:100656,Aiptasiidae,Family,100656,urn:lsid:marinespecies.org:taxname:854224
urn:lsid:marinespecies.org:taxname:100664,Diadumenidae,Family,100664,urn:lsid:marinespecies.org:taxname:854224
urn:lsid:marinespecies.org:taxname:100701,Condylactis,Genus,100701,urn:lsid:marinespecies.org:taxname:100653
urn:lsid:marinespecies.org:taxname:100718,Aiptasia,Genus,100718,urn:lsid:marinespecies.org:taxname:100656
urn:lsid:marinespecies.org:taxname:100728,Diadumene,Genus,100728,urn:lsid:marinespecies.org:taxname:100664
urn:lsid:marinespecies.org:taxname:101361,Caprellidae,Family,101361,urn:lsid:marinespecies.org:taxname:196121
urn:lsid:marinespecies.org:taxname:101364,Ampeliscidae,Family,101364,urn:lsid:marinespecies.org:taxname:1055693
urn:lsid:marinespecies.org:taxname:101365,Amphilochidae,Family,101365,urn:lsid:marinespecies.org:taxname:1055688
urn:lsid:marinespecies.org:taxname:101366,Ampithoidae,Family,101366,urn:lsid:marinespecies.org:taxname:716535
urn:lsid:marinespecies.org:taxname:101367,Anisogammaridae,Family,101367,urn:lsid:marinespecies.org:taxname:720708
urn:lsid:marinespecies.org:taxname:101368,Aoridae,Family,101368,urn:lsid:marinespecies.org:taxname:716532
urn:lsid:marinespecies.org:taxname:101376,Corophiidae,Family,101376,urn:lsid:marinespecies.org:taxname:716535
urn:lsid:marinespecies.org:taxname:101378,Dexaminidae,Family,101378,urn:lsid:marinespecies.org:taxname:1055692
urn:lsid:marinespecies.org:taxname:101380,Eusiridae,Family,101380,urn:lsid:marinespecies.org:taxname:1055685
urn:lsid:marinespecies.org:taxname:101383,Gammaridae,Family,101383,urn:lsid:marinespecies.org:taxname:720708
urn:lsid:marinespecies.org:taxname:101385,Hyalidae,Family,101385,urn:lsid:marinespecies.org:taxname:1325691
urn:lsid:marinespecies.org:taxname:101387,Iphimediidae,Family,101387,urn:lsid:marinespecies.org:taxname:176976
urn:lsid:marinespecies.org:taxname:101388,Isaeidae,Family,101388,urn:lsid:marinespecies.org:taxname:716956
urn:lsid:marinespecies.org:taxname:101389,Ischyroceridae,Family,101389,urn:lsid:marinespecies.org:taxname:716961
urn:lsid:marinespecies.org:taxname:101393,Leucothoidae,Family,101393,urn:lsid:marinespecies.org:taxname:1055689
urn:lsid:marinespecies.org:taxname:101395,Lysianassidae,Family,101395,urn:lsid:marinespecies.org:taxname:176788
urn:lsid:marinespecies.org:taxname:101397,Melitidae,Family,101397,urn:lsid:marinespecies.org:taxname:719496
urn:lsid:marinespecies.org:taxname:101398,Melphidippidae,Family,101398,urn:lsid:marinespecies.org:taxname:1055692
urn:lsid:marinespecies.org:taxname:101400,Oedicerotidae,Family,101400,urn:lsid:marinespecies.org:taxname:1055683
urn:lsid:marinespecies.org:taxname:101403,Phoxocephalidae,Family,101403,urn:lsid:marinespecies.org:taxname:1055695
urn:lsid:marinespecies.org:taxname:101404,Pleustidae,Family,101404,urn:lsid:marinespecies.org:taxname:1055688
urn:lsid:marinespecies.org:taxname:101405,Podoceridae,Family,101405,urn:lsid:marinespecies.org:taxname:196121
urn:lsid:marinespecies.org:taxname:101409,Stenothoidae,Family,101409,urn:lsid:marinespecies.org:taxname:1055688
urn:lsid:marinespecies.org:taxname:101430,Caprella,Genus,101430,urn:lsid:marinespecies.org:taxname:430770
urn:lsid:marinespecies.org:taxname:101431,Deutella,Genus,101431,urn:lsid:marinespecies.org:taxname:430770
urn:lsid:marinespecies.org:taxname:101436,Phtisica,Genus,101436,urn:lsid:marinespecies.org:taxname:431115
urn:lsid:marinespecies.org:taxname:101445,Ampelisca,Genus,101445,urn:lsid:marinespecies.org:taxname:101364
urn:lsid:marinespecies.org:taxname:101459,Ampithoe,Genus,101459,urn:lsid:marinespecies.org:taxname:101366
urn:lsid:marinespecies.org:taxname:101460,Cymadusa,Genus,101460,urn:lsid:marinespecies.org:taxname:101366
urn:lsid:marinespecies.org:taxname:101464,Aora,Genus,101464,urn:lsid:marinespecies.org:taxname:101368
urn:lsid:marinespecies.org:taxname:101467,Bemlos,Genus,101467,urn:lsid:marinespecies.org:taxname:101368
urn:lsid:marinespecies.org:taxname:101469,Lembos,Genus,101469,urn:lsid:marinespecies.org:taxname:101368
urn:lsid:marinespecies.org:taxname:101470,Leptocheirus,Genus,101470,urn:lsid:marinespecies.org:taxname:431379
urn:lsid:marinespecies.org:taxname:101471,Microdeutopus,Genus,101471,urn:lsid:marinespecies.org:taxname:101368
urn:lsid:marinespecies.org:taxname:101474,Unciola,Genus,101474,urn:lsid:marinespecies.org:taxname:465705
urn:lsid:marinespecies.org:taxname:101489,Corophium,Genus,101489,urn:lsid:marinespecies.org:taxname:431323
urn:lsid:marinespecies.org:taxname:101537,Gammarus,Genus,101537,urn:lsid:marinespecies.org:taxname:101383
urn:lsid:marinespecies.org:taxname:101549,Parhyale,Genus,101549,urn:lsid:marinespecies.org:taxname:490602
urn:lsid:marinespecies.org:taxname:101554,Iphimedia,Genus,101554,urn:lsid:marinespecies.org:taxname:101387
urn:lsid:marinespecies.org:taxname:101558,Gammaropsis,Genus,101558,urn:lsid:marinespecies.org:taxname:148558
urn:lsid:marinespecies.org:taxname:101561,Microprotopus,Genus,101561,urn:lsid:marinespecies.org:taxname:545504
urn:lsid:marinespecies.org:taxname:101563,Photis,Genus,101563,urn:lsid:marinespecies.org:taxname:148558
urn:lsid:marinespecies.org:taxname:101566,Cerapus,Genus,101566,urn:lsid:marinespecies.org:taxname:1059261
urn:lsid:marinespecies.org:taxname:101567,Ericthonius,Genus,101567,urn:lsid:marinespecies.org:taxname:1059260
urn:lsid:marinespecies.org:taxname:101571,Jassa,Genus,101571,urn:lsid:marinespecies.org:taxname:491676
urn:lsid:marinespecies.org:taxname:101580,Leucothoe,Genus,101580,urn:lsid:marinespecies.org:taxname:101393
urn:lsid:marinespecies.org:taxname:101614,Ichnopus,Genus,101614,urn:lsid:marinespecies.org:taxname:176808
urn:lsid:marinespecies.org:taxname:101671,Elasmopus,Genus,101671,urn:lsid:marinespecies.org:taxname:475166
urn:lsid:marinespecies.org:taxname:101675,Maera,Genus,101675,urn:lsid:marinespecies.org:taxname:475166
urn:lsid:marinespecies.org:taxname:101679,Melita,Genus,101679,urn:lsid:marinespecies.org:taxname:101397
urn:lsid:marinespecies.org:taxname:101740,Podocerus,Genus,101740,urn:lsid:marinespecies.org:taxname:101405
urn:lsid:marinespecies.org:taxname:101770,Stenothoe,Genus,101770,urn:lsid:marinespecies.org:taxname:555053
urn:lsid:marinespecies.org:taxname:101830,Caprella equilibra,Species,101830,urn:lsid:marinespecies.org:taxname:101430
urn:lsid:marinespecies.org:taxname:101846,Caprella penantis,Species,101846,urn:lsid:marinespecies.org:taxname:101430
urn:lsid:marinespecies.org:taxname:102000,Ampithoe ramondi,Species,102000,urn:lsid:marinespecies.org:taxname:101459
urn:lsid:marinespecies.org:taxname:102005,Ampithoe valida,Species,102005,urn:lsid:marinespecies.org:taxname:101459
urn:lsid:marinespecies.org:taxname:102033,Lembos websteri,Species,102033,urn:lsid:marinespecies.org:taxname:101469
urn:lsid:marinespecies.org:taxname:102040,Leptocheirus pilosus,Species,102040,urn:lsid:marinespecies.org:taxname:101470
urn:lsid:marinespecies.org:taxname:102048,Microdeutopus gryllotalpa,Species,102048,urn:lsid:marinespecies.org:taxname:101471
urn:lsid:marinespecies.org:taxname:102101,Corophium volutator,Species,102101,urn:lsid:marinespecies.org:taxname:101489
urn:lsid:marinespecies.org:taxname:102276,Gammarus duebeni,Species,102276,urn:lsid:marinespecies.org:taxname:101537
urn:lsid:marinespecies.org:taxname:102296,Gammarus tigrinus,Species,102296,urn:lsid:marinespecies.org:taxname:101537
urn:lsid:marinespecies.org:taxname:102383,Photis longicaudata,Species,102383,urn:lsid:marinespecies.org:taxname:101563
urn:lsid:marinespecies.org:taxname:102385,Photis pollex,Species,102385,urn:lsid:marinespecies.org:taxname:101563
urn:lsid:marinespecies.org:taxname:102401,Ericthonius brasiliensis,Species,102401,urn:lsid:marinespecies.org:taxname:101567
urn:lsid:marinespecies.org:taxname:102409,Ericthonius rubricornis,Species,102409,urn:lsid:marinespecies.org:taxname:101567
urn:lsid:marinespecies.org:taxname:102802,Elasmopus pectenicrus,Species,102802,urn:lsid:marinespecies.org:taxname:101671
urn:lsid:marinespecies.org:taxname:102805,Elasmopus rapax,Species,102805,urn:lsid:marinespecies.org:taxname:101671
urn:lsid:marinespecies.org:taxname:103175,Stenothoe valida,Species,103175,urn:lsid:marinespecies.org:taxname:101770
urn:lsid:marinespecies.org:taxname:103434,Aplousobranchia,Order,103434,urn:lsid:marinespecies.org:taxname:1839
urn:lsid:marinespecies.org:taxname:103435,Phlebobranchia,Order,103435,urn:lsid:marinespecies.org:taxname:1839
urn:lsid:marinespecies.org:taxname:103436,Stolidobranchia,Order,103436,urn:lsid:marinespecies.org:taxname:1839
urn:lsid:marinespecies.org:taxname:103438,Clavelinidae,Family,103438,urn:lsid:marinespecies.org:taxname:103434
urn:lsid:marinespecies.org:taxname:103439,Didemnidae,Family,103439,urn:lsid:marinespecies.org:taxname:103434
urn:lsid:marinespecies.org:taxname:103440,Polycitoridae,Family,103440,urn:lsid:marinespecies.org:taxname:103434
urn:lsid:marinespecies.org:taxname:103441,Polyclinidae,Family,103441,urn:lsid:marinespecies.org:taxname:103434
urn:lsid:marinespecies.org:taxname:103443,Ascidiidae,Family,103443,urn:lsid:marinespecies.org:taxname:103435
urn:lsid:marinespecies.org:taxname:103447,Perophoridae,Family,103447,urn:lsid:marinespecies.org:taxname:103435
urn:lsid:marinespecies.org:taxname:103448,Molgulidae,Family,103448,urn:lsid:marinespecies.org:taxname:103436
urn:lsid:marinespecies.org:taxname:103449,Pyuridae,Family,103449,urn:lsid:marinespecies.org:taxname:103436
urn:lsid:marinespecies.org:taxname:103450,Styelidae,Family,103450,urn:lsid:marinespecies.org:taxname:103436
urn:lsid:marinespecies.org:taxname:103453,Clavelina,Genus,103453,urn:lsid:marinespecies.org:taxname:103438
urn:lsid:marinespecies.org:taxname:103456,Didemnum,Genus,103456,urn:lsid:marinespecies.org:taxname:103439
urn:lsid:marinespecies.org:taxname:103457,Diplosoma,Genus,103457,urn:lsid:marinespecies.org:taxname:103439
urn:lsid:marinespecies.org:taxname:103459,Lissoclinum,Genus,103459,urn:lsid:marinespecies.org:taxname:103439
urn:lsid:marinespecies.org:taxname:103464,Distaplia,Genus,103464,urn:lsid:marinespecies.org:taxname:154135
urn:lsid:marinespecies.org:taxname:103465,Eudistoma,Genus,103465,urn:lsid:marinespecies.org:taxname:103440
urn:lsid:marinespecies.org:taxname:103471,Aplidium,Genus,103471,urn:lsid:marinespecies.org:taxname:103441
urn:lsid:marinespecies.org:taxname:103474,Polyclinum,Genus,103474,urn:lsid:marinespecies.org:taxname:103441
urn:lsid:marinespecies.org:taxname:103483,Ascidia,Genus,103483,urn:lsid:marinespecies.org:taxname:103443
urn:lsid:marinespecies.org:taxname:103485,Phallusia,Genus,103485,urn:lsid:marinespecies.org:taxname:103443
urn:lsid:marinespecies.org:taxname:103503,Ecteinascidia,Genus,103503,urn:lsid:marinespecies.org:taxname:103447
urn:lsid:marinespecies.org:taxname:103504,Perophora,Genus,103504,urn:lsid:marinespecies.org:taxname:103447
urn:lsid:marinespecies.org:taxname:103509,Molgula,Genus,103509,urn:lsid:marinespecies.org:taxname:103448
urn:lsid:marinespecies.org:taxname:103522,Microcosmus,Genus,103522,urn:lsid:marinespecies.org:taxname:103449
urn:lsid:marinespecies.org:taxname:103528,Botrylloides,Genus,103528,urn:lsid:marinespecies.org:taxname:103450
urn:lsid:marinespecies.org:taxname:103529,Botryllus,Genus,103529,urn:lsid:marinespecies.org:taxname:103450
urn:lsid:marinespecies.org:taxname:103537,Polyandrocarpa,Genus,103537,urn:lsid:marinespecies.org:taxname:103450
urn:lsid:marinespecies.org:taxname:103543,Styela,Genus,103543,urn:lsid:marinespecies.org:taxname:103450
urn:lsid:marinespecies.org:taxname:103554,Clavelina oblonga,Species,103554,urn:lsid:marinespecies.org:taxname:103453
urn:lsid:marinespecies.org:taxname:103579,Diplosoma listerianum,Species,103579,urn:lsid:marinespecies.org:taxname:103457
urn:lsid:marinespecies.org:taxname:103582,Diplosoma spongiforme,Species,103582,urn:lsid:marinespecies.org:taxname:103457
urn:lsid:marinespecies.org:taxname:103604,Distaplia bermudensis,Species,103604,urn:lsid:marinespecies.org:taxname:103464
urn:lsid:marinespecies.org:taxname:103725,Phallusia nigra,Species,103725,urn:lsid:marinespecies.org:taxname:103485
urn:lsid:marinespecies.org:taxname:103756,Ecteinascidia turbinata,Species,103756,urn:lsid:marinespecies.org:taxname:103503
urn:lsid:marinespecies.org:taxname:103761,Perophora viridis,Species,103761,urn:lsid:marinespecies.org:taxname:103504
urn:lsid:marinespecies.org:taxname:103788,Molgula manhattensis,Species,103788,urn:lsid:marinespecies.org:taxname:103509
urn:lsid:marinespecies.org:taxname:103790,Molgula occidentalis,Species,103790,urn:lsid:marinespecies.org:taxname:103509
urn:lsid:marinespecies.org:taxname:103830,Herdmania momus,Species,103830,urn:lsid:marinespecies.org:taxname:233993
urn:lsid:marinespecies.org:taxname:103838,Microcosmus exasperatus,Species,103838,urn:lsid:marinespecies.org:taxname:103522
urn:lsid:marinespecies.org:taxname:103862,Botryllus schlosseri,Species,103862,urn:lsid:marinespecies.org:taxname:103529
urn:lsid:marinespecies.org:taxname:103895,Polyandrocarpa zorritensis,Species,103895,urn:lsid:marinespecies.org:taxname:103537
urn:lsid:marinespecies.org:taxname:103926,Styela canopus,Species,103926,urn:lsid:marinespecies.org:taxname:103543
urn:lsid:marinespecies.org:taxname:103936,Styela plicata,Species,103936,urn:lsid:marinespecies.org:taxname:103543
urn:lsid:marinespecies.org:taxname:105689,Carcharhinidae,Family,105689,urn:lsid:marinespecies.org:taxname:10210
urn:lsid:marinespecies.org:taxname:105694,Sphyrnidae,Family,105694,urn:lsid:marinespecies.org:taxname:10210
urn:lsid:marinespecies.org:taxname:105705,Ginglymostomatidae,Family,105705,urn:lsid:marinespecies.org:taxname:10208
urn:lsid:marinespecies.org:taxname:105708,Dasyatidae,Family,105708,urn:lsid:marinespecies.org:taxname:196069
urn:lsid:marinespecies.org:taxname:105719,Carcharhinus,Genus,105719,urn:lsid:marinespecies.org:taxname:105689
urn:lsid:marinespecies.org:taxname:105721,Negaprion,Genus,105721,urn:lsid:marinespecies.org:taxname:105689
urn:lsid:marinespecies.org:taxname:105730,Sphyrna,Genus,105730,urn:lsid:marinespecies.org:taxname:105694
urn:lsid:marinespecies.org:taxname:105748,Ginglymostoma,Genus,105748,urn:lsid:marinespecies.org:taxname:105705
urn:lsid:marinespecies.org:taxname:105751,Dasyatis,Genus,105751,urn:lsid:marinespecies.org:taxname:105708
urn:lsid:marinespecies.org:taxname:105797,Carcharhinus plumbeus,Species,105797,urn:lsid:marinespecies.org:taxname:105719
urn:lsid:marinespecies.org:taxname:105800,Negaprion brevirostris,Species,105800,urn:lsid:marinespecies.org:taxname:105721
urn:lsid:marinespecies.org:taxname:105817,Sphyrna mokarran,Species,105817,urn:lsid:marinespecies.org:taxname:105730
urn:lsid:marinespecies.org:taxname:105846,Ginglymostoma cirratum,Species,105846,urn:lsid:marinespecies.org:taxname:105748
urn:lsid:marinespecies.org:taxname:106039,Balanomorpha,Order,106039,urn:lsid:marinespecies.org:taxname:1422167
urn:lsid:marinespecies.org:taxname:106041,Balanoidea,Superfamily,106041,urn:lsid:marinespecies.org:taxname:106039
urn:lsid:marinespecies.org:taxname:106042,Chthamaloidea,Superfamily,106042,urn:lsid:marinespecies.org:taxname:106039
urn:lsid:marinespecies.org:taxname:106057,Balanidae,Family,106057,urn:lsid:marinespecies.org:taxname:106041
urn:lsid:marinespecies.org:taxname:106059,Chthamalidae,Family,106059,urn:lsid:marinespecies.org:taxname:106042
urn:lsid:marinespecies.org:taxname:106073,Balaninae,Subfamily,106073,urn:lsid:marinespecies.org:taxname:106057
urn:lsid:marinespecies.org:taxname:106074,Megabalaninae,Subfamily,106074,urn:lsid:marinespecies.org:taxname:106057
